entry_time,exit_time,entry_price,exit_price,qty,reason,bars_held,be_arm_time,be_arm_bar,pnl_points,pnl_dollars,session
2022-07-20 02:40:00-04:00,2022-07-20 03:20:00-04:00,12330.5,12296.0,2,SL Yellow,2,,,-34.5,-1380.0,2022-07-20
2022-07-20 04:00:00-04:00,2022-07-20 06:20:00-04:00,12308.0,12278.0,1,SL Yellow,7,,,-30.0,-600.0,2022-07-20
2022-07-20 19:00:00-04:00,2022-07-21 02:40:00-04:00,12432.5,12442.0,2,SL Yellow,23,,,9.5,380.0,2022-07-20
2022-07-21 03:00:00-04:00,2022-07-21 07:20:00-04:00,12453.5,12457.0,1,SL Yellow,13,,,3.5,70.0,2022-07-21
2022-07-21 07:40:00-04:00,2022-07-21 08:00:00-04:00,12469.25,12473.75,1,Force Close,1,,,4.5,90.0,2022-07-21
2022-07-21 19:00:00-04:00,2022-07-22 03:20:00-04:00,12547.25,12536.5,1,SL Yellow,25,,,-10.75,-215.0,2022-07-21
2022-07-22 03:40:00-04:00,2022-07-22 08:00:00-04:00,12554.25,12610.0,2,Force Close,13,,,55.75,2230.0,2022-07-22
2022-07-24 19:00:00-04:00,2022-07-25 05:40:00-04:00,12413.75,12490.25,1,TP Green,32,,,76.5,1530.0,2022-07-24
2022-07-25 19:00:00-04:00,2022-07-26 04:00:00-04:00,12301.75,12305.0,1,SL Yellow,27,,,3.25,65.0,2022-07-25
2022-07-26 04:20:00-04:00,2022-07-26 06:20:00-04:00,12314.75,12281.25,1,SL Yellow,6,,,-33.5,-670.0,2022-07-26
2022-07-26 08:20:00-04:00,2022-07-26 09:20:00-04:00,12304.75,12229.5,2,SL Yellow,3,,,-75.25,-3010.0,2022-07-26
2022-07-26 19:00:00-04:00,2022-07-27 06:00:00-04:00,12258.75,12287.0,1,SL Yellow,33,,,28.25,565.0,2022-07-26
2022-07-27 06:40:00-04:00,2022-07-27 08:00:00-04:00,12292.75,12283.5,1,Force Close,4,,,-9.25,-185.0,2022-07-27
2022-07-27 19:00:00-04:00,2022-07-29 00:00:00-04:00,12584.5,12897.0,2,TP Green,16,,,312.5,12500.0,2022-07-27
2022-07-31 19:00:00-04:00,2022-08-01 04:20:00-04:00,12931.75,12928.0,1,SL Yellow,28,,,-3.75,-75.0,2022-07-31
2022-08-01 05:20:00-04:00,2022-08-01 08:00:00-04:00,12947.0,12946.0,2,Force Close,8,,,-1.0,-40.0,2022-08-01
2022-08-01 19:00:00-04:00,2022-08-01 21:20:00-04:00,12963.25,12899.75,1,SL Yellow,7,,,-63.5,-1270.0,2022-08-01
2022-08-02 09:40:00-04:00,2022-08-02 12:00:00-04:00,12922.5,13048.75,2,TP Green,7,,,126.25,5050.0,2022-08-02
2022-08-02 19:00:00-04:00,2022-08-03 03:00:00-04:00,12927.5,12916.25,1,SL Yellow,24,,,-11.25,-225.0,2022-08-02
2022-08-03 03:20:00-04:00,2022-08-03 06:00:00-04:00,12922.5,12959.5,2,SL Yellow,8,,,37.0,1480.0,2022-08-03
2022-08-03 06:20:00-04:00,2022-08-03 08:00:00-04:00,12964.75,13004.75,1,Force Close,5,,,40.0,800.0,2022-08-03
2022-08-03 19:00:00-04:00,2022-08-03 23:40:00-04:00,13236.5,13236.5,1,SL Yellow,14,,,0.0,0.0,2022-08-03
2022-08-04 00:20:00-04:00,2022-08-04 06:00:00-04:00,13248.5,13326.5,1,TP Green,17,,,78.0,1560.0,2022-08-04
2022-08-04 19:00:00-04:00,2022-08-05 02:40:00-04:00,13339.25,13345.5,1,SL Yellow,23,,,6.25,125.0,2022-08-04
2022-08-05 03:20:00-04:00,2022-08-05 04:20:00-04:00,13353.25,13331.75,1,SL Yellow,3,,,-21.5,-430.0,2022-08-05
2022-08-05 07:40:00-04:00,2022-08-05 08:00:00-04:00,13337.75,13330.5,2,Force Close,1,,,-7.25,-290.0,2022-08-05
2022-08-07 19:00:00-04:00,2022-08-08 01:20:00-04:00,13178.0,13240.5,1,TP Green,19,,,62.5,1250.0,2022-08-07
2022-08-08 19:00:00-04:00,2022-08-08 21:00:00-04:00,13218.0,13190.25,1,SL Yellow,6,,,-27.75,-555.0,2022-08-08
2022-08-08 22:40:00-04:00,2022-08-09 02:20:00-04:00,13197.25,13189.75,2,SL Yellow,11,,,-7.5,-300.0,2022-08-08
2022-08-09 02:40:00-04:00,2022-08-09 05:20:00-04:00,13199.0,13179.5,1,SL Yellow,8,,,-19.5,-390.0,2022-08-09
2022-08-09 19:00:00-04:00,2022-08-09 20:40:00-04:00,13051.25,13019.5,2,SL Yellow,5,,,-31.75,-1270.0,2022-08-09
2022-08-09 21:00:00-04:00,2022-08-10 01:40:00-04:00,13036.5,13002.0,1,SL Yellow,14,,,-34.5,-690.0,2022-08-09
2022-08-10 03:20:00-04:00,2022-08-10 06:40:00-04:00,13023.5,13057.5,2,SL Yellow,10,,,34.0,1360.0,2022-08-10
2022-08-10 19:00:00-04:00,2022-08-11 02:20:00-04:00,13387.5,13465.25,1,TP Green,22,,,77.75,1555.0,2022-08-10
2022-08-11 19:00:00-04:00,2022-08-12 03:40:00-04:00,13327.5,13391.25,1,TP Green,26,,,63.75,1275.0,2022-08-11
2022-08-14 19:00:00-04:00,2022-08-15 03:00:00-04:00,13559.25,13521.75,1,SL Yellow,24,,,-37.5,-750.0,2022-08-14
2022-08-15 06:40:00-04:00,2022-08-15 08:00:00-04:00,13545.25,13532.5,2,Force Close,4,,,-12.75,-510.0,2022-08-15
2022-08-15 19:00:00-04:00,2022-08-15 21:00:00-04:00,13674.25,13656.0,1,SL Yellow,6,,,-18.25,-365.0,2022-08-15
2022-08-15 21:20:00-04:00,2022-08-16 02:20:00-04:00,13659.0,13651.5,2,SL Yellow,15,,,-7.5,-300.0,2022-08-15
2022-08-16 04:00:00-04:00,2022-08-16 05:00:00-04:00,13659.5,13659.0,1,SL Yellow,3,,,-0.5,-10.0,2022-08-16
2022-08-16 19:00:00-04:00,2022-08-17 02:00:00-04:00,13645.25,13644.5,2,SL Yellow,21,,,-0.75,-30.0,2022-08-16
2022-08-17 19:00:00-04:00,2022-08-18 02:20:00-04:00,13457.25,13433.5,1,SL Yellow,22,,,-23.75,-475.0,2022-08-17
2022-08-18 04:40:00-04:00,2022-08-18 08:00:00-04:00,13478.25,13530.0,2,Force Close,10,,,51.75,2070.0,2022-08-18
2022-08-18 19:00:00-04:00,2022-08-18 21:20:00-04:00,13523.0,13495.25,1,SL Yellow,7,,,-27.75,-555.0,2022-08-18
2022-08-18 21:40:00-04:00,2022-08-19 00:40:00-04:00,13508.75,13491.5,2,SL Yellow,9,,,-17.25,-690.0,2022-08-18
2022-08-21 19:00:00-04:00,2022-08-22 00:40:00-04:00,13208.25,13192.75,1,SL Yellow,17,,,-15.5,-310.0,2022-08-21
2022-08-22 19:00:00-04:00,2022-08-23 01:00:00-04:00,12948.0,12893.25,2,SL Yellow,18,,,-54.75,-2190.0,2022-08-22
2022-08-23 03:40:00-04:00,2022-08-23 05:20:00-04:00,12928.75,12921.0,1,SL Yellow,5,,,-7.75,-155.0,2022-08-23
2022-08-23 05:40:00-04:00,2022-08-23 08:00:00-04:00,12951.75,12934.0,2,Force Close,7,,,-17.75,-710.0,2022-08-23
2022-08-23 19:00:00-04:00,2022-08-23 21:40:00-04:00,12904.75,12855.0,1,SL Yellow,8,,,-49.75,-995.0,2022-08-23
2022-08-24 00:40:00-04:00,2022-08-24 03:20:00-04:00,12878.0,12849.25,2,SL Yellow,8,,,-28.75,-1150.0,2022-08-24
2022-08-24 04:00:00-04:00,2022-08-24 06:40:00-04:00,12876.75,12873.5,1,SL Yellow,8,,,-3.25,-65.0,2022-08-24
2022-08-24 19:00:00-04:00,2022-08-25 02:00:00-04:00,12942.25,13064.0,2,TP Green,21,,,121.75,4870.0,2022-08-24
2022-08-25 19:00:00-04:00,2022-08-26 01:20:00-04:00,13152.25,13126.25,1,SL Yellow,19,,,-26.0,-520.0,2022-08-25
2022-08-26 08:40:00-04:00,2022-08-26 09:20:00-04:00,13155.0,13132.0,2,SL Yellow,2,,,-23.0,-920.0,2022-08-26
2022-08-28 19:00:00-04:00,2022-08-29 01:40:00-04:00,12476.5,12439.5,1,SL Yellow,20,,,-37.0,-740.0,2022-08-28
2022-08-29 02:00:00-04:00,2022-08-29 04:40:00-04:00,12474.25,12463.0,2,SL Yellow,8,,,-11.25,-450.0,2022-08-29
2022-08-29 05:40:00-04:00,2022-08-29 08:00:00-04:00,12482.75,12475.25,1,Force Close,7,,,-7.5,-150.0,2022-08-29
2022-08-29 19:00:00-04:00,2022-08-30 03:20:00-04:00,12501.5,12593.75,2,TP Green,25,,,92.25,3690.0,2022-08-29
2022-08-30 19:00:00-04:00,2022-08-31 00:20:00-04:00,12362.5,12459.75,1,TP Green,16,,,97.25,1945.0,2022-08-30
2022-08-31 19:00:00-04:00,2022-09-01 02:00:00-04:00,12198.75,12125.75,1,SL Yellow,21,,,-73.0,-1460.0,2022-08-31
2022-09-01 02:20:00-04:00,2022-09-01 08:00:00-04:00,12145.75,12199.25,2,Force Close,17,,,53.5,2140.0,2022-09-01
2022-09-01 19:00:00-04:00,2022-09-02 01:20:00-04:00,12286.5,12268.75,1,SL Yellow,19,,,-17.75,-355.0,2022-09-01
2022-09-02 02:20:00-04:00,2022-09-02 03:00:00-04:00,12301.25,12265.75,2,SL Yellow,2,,,-35.5,-1420.0,2022-09-02
2022-09-02 04:00:00-04:00,2022-09-02 06:00:00-04:00,12301.5,12266.5,1,SL Yellow,6,,,-35.0,-700.0,2022-09-02
2022-09-04 19:00:00-04:00,2022-09-05 01:40:00-04:00,12084.0,12083.0,2,SL Yellow,20,,,-1.0,-40.0,2022-09-04
2022-09-05 02:00:00-04:00,2022-09-05 03:40:00-04:00,12115.25,12078.75,1,SL Yellow,5,,,-36.5,-730.0,2022-09-05
2022-09-05 04:20:00-04:00,2022-09-05 07:40:00-04:00,12100.25,12065.0,2,SL Yellow,10,,,-35.25,-1410.0,2022-09-05
2022-09-05 19:00:00-04:00,2022-09-05 21:40:00-04:00,12156.0,12187.25,1,SL Yellow,8,,,31.25,625.0,2022-09-05
2022-09-05 22:20:00-04:00,2022-09-05 23:40:00-04:00,12191.0,12166.0,1,SL Yellow,4,,,-25.0,-500.0,2022-09-05
2022-09-06 00:00:00-04:00,2022-09-06 04:00:00-04:00,12168.0,12172.75,2,SL Yellow,12,,,4.75,190.0,2022-09-06
2022-09-06 19:00:00-04:00,2022-09-06 20:00:00-04:00,12009.0,11956.5,1,SL Yellow,3,,,-52.5,-1050.0,2022-09-06
2022-09-07 00:20:00-04:00,2022-09-07 04:00:00-04:00,11969.0,12049.0,2,TP Green,11,,,80.0,3200.0,2022-09-07
2022-09-07 19:00:00-04:00,2022-09-08 00:40:00-04:00,12274.75,12358.25,1,TP Green,17,,,83.5,1670.0,2022-09-07
2022-09-08 19:00:00-04:00,2022-09-09 02:00:00-04:00,12423.75,12451.25,1,SL Yellow,21,,,27.5,550.0,2022-09-08
2022-09-09 02:40:00-04:00,2022-09-09 06:40:00-04:00,12459.25,12540.25,1,TP Green,12,,,81.0,1620.0,2022-09-09
2022-09-11 19:00:00-04:00,2022-09-11 21:00:00-04:00,12704.75,12671.5,1,SL Yellow,6,,,-33.25,-665.0,2022-09-11
2022-09-11 21:20:00-04:00,2022-09-11 23:20:00-04:00,12687.0,12656.0,2,SL Yellow,6,,,-31.0,-1240.0,2022-09-11
2022-09-12 01:20:00-04:00,2022-09-12 04:40:00-04:00,12667.75,12762.0,1,TP Green,10,,,94.25,1885.0,2022-09-12
2022-09-12 19:00:00-04:00,2022-09-13 03:00:00-04:00,12848.5,12855.0,1,SL Yellow,24,,,6.5,130.0,2022-09-12
2022-09-13 03:20:00-04:00,2022-09-13 08:00:00-04:00,12862.25,12906.5,1,Force Close,14,,,44.25,885.0,2022-09-13
2022-09-13 19:00:00-04:00,2022-09-13 20:20:00-04:00,12123.25,12096.75,1,SL Yellow,4,,,-26.5,-530.0,2022-09-13
2022-09-13 20:40:00-04:00,2022-09-14 01:40:00-04:00,12101.25,12105.75,2,SL Yellow,15,,,4.5,180.0,2022-09-13
2022-09-14 02:00:00-04:00,2022-09-14 05:40:00-04:00,12128.0,12173.75,1,SL Yellow,11,,,45.75,915.0,2022-09-14
2022-09-14 19:00:00-04:00,2022-09-15 01:40:00-04:00,12250.0,12209.25,1,SL Yellow,20,,,-40.75,-815.0,2022-09-14
2022-09-15 02:00:00-04:00,2022-09-15 04:00:00-04:00,12214.0,12215.25,2,SL Yellow,6,,,1.25,50.0,2022-09-15
2022-09-15 04:20:00-04:00,2022-09-15 06:20:00-04:00,12218.25,12177.75,1,SL Yellow,6,,,-40.5,-810.0,2022-09-15
2022-09-15 19:00:00-04:00,2022-09-16 03:20:00-04:00,11910.5,11882.25,2,SL Yellow,25,,,-28.25,-1130.0,2022-09-15
2022-09-16 03:40:00-04:00,2022-09-16 07:00:00-04:00,11894.25,11885.0,1,SL Yellow,10,,,-9.25,-185.0,2022-09-16
2022-09-16 07:40:00-04:00,2022-09-16 08:00:00-04:00,11897.25,11873.25,2,Force Close,1,,,-24.0,-960.0,2022-09-16
2022-09-18 19:00:00-04:00,2022-09-18 22:00:00-04:00,11931.5,11889.25,1,SL Yellow,9,,,-42.25,-845.0,2022-09-18
2022-09-19 09:40:00-04:00,2022-09-19 11:20:00-04:00,11910.0,11879.75,2,SL Yellow,5,,,-30.25,-1210.0,2022-09-19
2022-09-19 12:20:00-04:00,2022-09-19 16:00:00-04:00,11919.25,12034.25,1,TP Green,11,,,115.0,2300.0,2022-09-19
2022-09-19 19:00:00-04:00,2022-09-19 21:00:00-04:00,12054.5,12039.75,1,SL Yellow,6,,,-14.75,-295.0,2022-09-19
2022-09-19 21:40:00-04:00,2022-09-20 03:20:00-04:00,12049.75,12045.75,2,SL Yellow,17,,,-4.0,-160.0,2022-09-19
2022-09-20 19:00:00-04:00,2022-09-21 01:40:00-04:00,11914.5,11916.75,1,SL Yellow,20,,,2.25,45.0,2022-09-20
2022-09-21 02:00:00-04:00,2022-09-21 08:00:00-04:00,11922.0,11937.25,1,Force Close,18,,,15.25,305.0,2022-09-21
2022-09-21 19:00:00-04:00,2022-09-22 03:40:00-04:00,11616.25,11713.0,1,TP Green,26,,,96.75,1935.0,2022-09-21
2022-09-22 19:00:00-04:00,2022-09-22 22:20:00-04:00,11575.5,11539.0,1,SL Yellow,10,,,-36.5,-730.0,2022-09-22
2022-09-22 22:40:00-04:00,2022-09-23 00:00:00-04:00,11545.75,11508.5,2,SL Yellow,4,,,-37.25,-1490.0,2022-09-22
2022-09-23 00:20:00-04:00,2022-09-23 03:00:00-04:00,11525.0,11515.5,1,SL Yellow,8,,,-9.5,-190.0,2022-09-23
2022-09-26 19:00:00-04:00,2022-09-27 02:00:00-04:00,11342.0,11443.0,2,TP Green,21,,,101.0,4040.0,2022-09-26
2022-09-27 19:00:00-04:00,2022-09-27 21:20:00-04:00,11362.5,11293.25,1,SL Yellow,7,,,-69.25,-1385.0,2022-09-27
2022-09-28 10:20:00-04:00,2022-09-28 14:20:00-04:00,11389.5,11526.75,2,TP Green,12,,,137.25,5490.0,2022-09-28
2022-09-28 19:00:00-04:00,2022-09-28 22:20:00-04:00,11540.25,11507.75,1,SL Yellow,10,,,-32.5,-650.0,2022-09-28
2022-09-28 22:40:00-04:00,2022-09-29 01:20:00-04:00,11513.0,11516.25,2,SL Yellow,8,,,3.25,130.0,2022-09-28
2022-09-29 19:00:00-04:00,2022-09-29 20:20:00-04:00,11249.25,11217.0,1,SL Yellow,4,,,-32.25,-645.0,2022-09-29
2022-09-29 20:40:00-04:00,2022-09-29 23:40:00-04:00,11231.0,11195.25,2,SL Yellow,9,,,-35.75,-1430.0,2022-09-29
2022-09-30 00:40:00-04:00,2022-09-30 03:20:00-04:00,11215.5,11323.75,1,TP Green,8,,,108.25,2165.0,2022-09-30
2022-10-02 19:00:00-04:00,2022-10-02 19:40:00-04:00,11012.5,10935.75,1,SL Yellow,2,,,-76.75,-1535.0,2022-10-02
2022-10-02 21:20:00-04:00,2022-10-03 04:00:00-04:00,10970.75,10963.25,2,SL Yellow,20,,,-7.5,-300.0,2022-10-02
2022-10-03 04:40:00-04:00,2022-10-03 08:00:00-04:00,10983.75,11060.5,1,Force Close,10,,,76.75,1535.0,2022-10-03
2022-10-03 19:00:00-04:00,2022-10-03 22:00:00-04:00,11321.25,11336.75,1,SL Yellow,9,,,15.5,310.0,2022-10-03
2022-10-03 22:20:00-04:00,2022-10-04 02:40:00-04:00,11352.5,11445.0,1,TP Green,13,,,92.5,1850.0,2022-10-03
2022-10-04 19:00:00-04:00,2022-10-04 21:20:00-04:00,11623.0,11578.0,1,SL Yellow,7,,,-45.0,-900.0,2022-10-04
2022-10-04 23:00:00-04:00,2022-10-05 03:00:00-04:00,11587.5,11567.5,2,SL Yellow,12,,,-20.0,-800.0,2022-10-04
2022-10-05 03:20:00-04:00,2022-10-05 05:40:00-04:00,11586.25,11521.75,1,SL Yellow,7,,,-64.5,-1290.0,2022-10-05
2022-10-05 19:00:00-04:00,2022-10-06 02:00:00-04:00,11656.5,11666.0,2,SL Yellow,21,,,9.5,380.0,2022-10-05
2022-10-06 19:00:00-04:00,2022-10-07 00:20:00-04:00,11506.5,11515.25,1,SL Yellow,16,,,8.75,175.0,2022-10-06
2022-10-09 19:00:00-04:00,2022-10-10 02:40:00-04:00,11028.75,11020.5,1,SL Yellow,23,,,-8.25,-165.0,2022-10-09
2022-10-10 03:00:00-04:00,2022-10-10 04:00:00-04:00,11071.5,11011.0,2,SL Yellow,3,,,-60.5,-2420.0,2022-10-10
2022-10-10 05:00:00-04:00,2022-10-10 08:00:00-04:00,11039.5,11059.0,1,Force Close,9,,,19.5,390.0,2022-10-10
2022-10-10 19:00:00-04:00,2022-10-10 21:40:00-04:00,11026.0,10957.0,1,SL Yellow,8,,,-69.0,-1380.0,2022-10-10
2022-10-11 12:20:00-04:00,2022-10-11 14:00:00-04:00,10976.5,10931.75,2,SL Yellow,5,,,-44.75,-1790.0,2022-10-11
2022-10-11 14:20:00-04:00,2022-10-12 03:00:00-04:00,10947.75,10923.0,1,SL Yellow,36,,,-24.75,-495.0,2022-10-11
2022-10-12 05:00:00-04:00,2022-10-12 08:00:00-04:00,10944.75,10946.5,2,Force Close,9,,,1.75,70.0,2022-10-12
2022-10-12 19:00:00-04:00,2022-10-12 22:00:00-04:00,10859.25,10836.25,1,SL Yellow,9,,,-23.0,-460.0,2022-10-12
2022-10-12 22:40:00-04:00,2022-10-13 02:20:00-04:00,10843.5,10826.5,2,SL Yellow,11,,,-17.0,-680.0,2022-10-12
2022-10-13 02:40:00-04:00,2022-10-13 07:20:00-04:00,10833.5,10918.5,1,TP Green,14,,,85.0,1700.0,2022-10-13
2022-10-13 19:00:00-04:00,2022-10-14 02:20:00-04:00,11080.0,11164.5,1,TP Green,22,,,84.5,1690.0,2022-10-13
2022-10-16 19:00:00-04:00,2022-10-17 03:00:00-04:00,10788.5,10839.0,1,TP Green,24,,,50.5,1010.0,2022-10-16
2022-10-18 19:00:00-04:00,2022-10-19 00:20:00-04:00,11371.75,11313.5,1,SL Yellow,16,,,-58.25,-1165.0,2022-10-18
2022-10-19 19:00:00-04:00,2022-10-19 21:00:00-04:00,11086.0,11034.75,2,SL Yellow,6,,,-51.25,-2050.0,2022-10-19
2022-10-19 22:40:00-04:00,2022-10-20 02:00:00-04:00,11054.0,11086.25,1,SL Yellow,10,,,32.25,645.0,2022-10-19
2022-10-20 02:40:00-04:00,2022-10-20 08:00:00-04:00,11089.25,11162.75,1,Force Close,16,,,73.5,1470.0,2022-10-20
2022-10-20 19:00:00-04:00,2022-10-21 00:00:00-04:00,11002.75,11018.75,1,SL Yellow,15,,,16.0,320.0,2022-10-20
2022-10-21 02:00:00-04:00,2022-10-21 03:40:00-04:00,11027.5,11022.0,1,SL Yellow,5,,,-5.5,-110.0,2022-10-21
2022-10-21 09:20:00-04:00,2022-10-21 10:00:00-04:00,11047.5,11178.75,2,TP Green,2,,,131.25,5250.0,2022-10-21
2022-10-23 19:00:00-04:00,2022-10-23 21:00:00-04:00,11483.25,11416.0,1,SL Yellow,6,,,-67.25,-1345.0,2022-10-23
2022-10-23 21:20:00-04:00,2022-10-23 23:40:00-04:00,11438.75,11373.0,2,SL Yellow,7,,,-65.75,-2630.0,2022-10-23
2022-10-24 00:00:00-04:00,2022-10-24 01:40:00-04:00,11381.5,11366.5,1,SL Yellow,5,,,-15.0,-300.0,2022-10-24
2022-10-24 19:00:00-04:00,2022-10-24 21:00:00-04:00,11484.0,11446.75,2,SL Yellow,6,,,-37.25,-1490.0,2022-10-24
2022-10-24 22:40:00-04:00,2022-10-25 04:40:00-04:00,11458.5,11471.75,1,SL Yellow,18,,,13.25,265.0,2022-10-24
2022-10-25 06:40:00-04:00,2022-10-25 08:00:00-04:00,11477.75,11469.25,1,Force Close,4,,,-8.5,-170.0,2022-10-25
2022-10-25 19:00:00-04:00,2022-10-26 04:00:00-04:00,11462.75,11532.0,2,TP Green,27,,,69.25,2770.0,2022-10-25
2022-10-26 19:00:00-04:00,2022-10-28 00:00:00-04:00,11474.25,11156.0,1,SL Yellow,16,,,-318.25,-6365.0,2022-10-26
2022-10-28 11:00:00-04:00,2022-10-28 14:40:00-04:00,11468.25,11576.5,2,TP Green,11,,,108.25,4330.0,2022-10-28
2022-10-30 19:00:00-04:00,2022-10-30 20:20:00-04:00,11575.5,11532.5,1,SL Yellow,4,,,-43.0,-860.0,2022-10-30
2022-10-30 21:40:00-04:00,2022-11-01 00:00:00-04:00,11548.75,11486.75,2,SL Yellow,8,,,-62.0,-2480.0,2022-10-30
2022-11-01 04:00:00-04:00,2022-11-01 08:00:00-04:00,11564.5,11596.5,1,Force Close,12,,,32.0,640.0,2022-11-01
2022-11-01 19:00:00-04:00,2022-11-02 02:40:00-04:00,11344.5,11356.0,1,SL Yellow,23,,,11.5,230.0,2022-11-01
2022-11-02 04:00:00-04:00,2022-11-02 05:00:00-04:00,11375.5,11357.75,1,SL Yellow,3,,,-17.75,-355.0,2022-11-02
2022-11-02 19:00:00-04:00,2022-11-03 03:20:00-04:00,10914.5,10932.5,2,SL Yellow,25,,,18.0,720.0,2022-11-02
2022-11-03 19:00:00-04:00,2022-11-04 02:20:00-04:00,10712.0,10811.5,1,TP Green,22,,,99.5,1990.0,2022-11-03
2022-11-06 19:00:00-05:00,2022-11-07 02:20:00-05:00,10826.5,10823.5,1,SL Yellow,20,,,-3.0,-60.0,2022-11-06
2022-11-07 03:00:00-05:00,2022-11-07 06:00:00-05:00,10868.5,10953.0,2,TP Green,9,,,84.5,3380.0,2022-11-07
2022-11-07 19:00:00-05:00,2022-11-07 21:40:00-05:00,11025.0,11017.5,1,SL Yellow,8,,,-7.5,-150.0,2022-11-07
2022-11-07 22:00:00-05:00,2022-11-08 00:00:00-05:00,11023.25,10989.0,2,SL Yellow,6,,,-34.25,-1370.0,2022-11-07
2022-11-08 01:20:00-05:00,2022-11-08 03:00:00-05:00,11003.5,10965.0,1,SL Yellow,5,,,-38.5,-770.0,2022-11-08
2022-11-08 19:00:00-05:00,2022-11-08 22:00:00-05:00,11104.25,11104.0,2,SL Yellow,9,,,-0.25,-10.0,2022-11-08
2022-11-08 23:20:00-05:00,2022-11-09 01:40:00-05:00,11124.25,11083.0,1,SL Yellow,7,,,-41.25,-825.0,2022-11-08
2022-11-09 02:00:00-05:00,2022-11-09 04:00:00-05:00,11114.25,11070.75,2,SL Yellow,6,,,-43.5,-1740.0,2022-11-09
2022-11-09 19:00:00-05:00,2022-11-10 02:20:00-05:00,10853.75,10845.0,1,SL Yellow,22,,,-8.75,-175.0,2022-11-09
2022-11-10 02:40:00-05:00,2022-11-10 08:00:00-05:00,10858.25,10887.5,2,Force Close,16,,,29.25,1170.0,2022-11-10
2022-11-10 19:00:00-05:00,2022-11-11 01:00:00-05:00,11648.5,11719.0,1,TP Green,18,,,70.5,1410.0,2022-11-10
2022-11-13 19:00:00-05:00,2022-11-14 00:20:00-05:00,11802.0,11769.0,1,SL Yellow,16,,,-33.0,-660.0,2022-11-13
2022-11-14 01:40:00-05:00,2022-11-14 04:00:00-05:00,11783.75,11762.75,2,SL Yellow,7,,,-21.0,-840.0,2022-11-14
2022-11-14 07:00:00-05:00,2022-11-14 08:00:00-05:00,11781.75,11800.75,1,Force Close,3,,,19.0,380.0,2022-11-14
2022-11-14 19:00:00-05:00,2022-11-15 02:20:00-05:00,11768.75,11848.75,1,TP Green,22,,,80.0,1600.0,2022-11-14
2022-11-15 19:00:00-05:00,2022-11-16 02:40:00-05:00,11873.25,11956.75,1,TP Green,23,,,83.5,1670.0,2022-11-15
2022-11-16 19:00:00-05:00,2022-11-16 21:20:00-05:00,11784.5,11744.75,1,SL Yellow,7,,,-39.75,-795.0,2022-11-16
2022-11-16 21:40:00-05:00,2022-11-17 03:40:00-05:00,11755.5,11779.0,2,SL Yellow,18,,,23.5,940.0,2022-11-16
2022-11-17 19:00:00-05:00,2022-11-18 01:00:00-05:00,11726.0,11709.25,1,SL Yellow,18,,,-16.75,-335.0,2022-11-17
2022-11-18 02:00:00-05:00,2022-11-18 03:00:00-05:00,11723.0,11679.75,2,SL Yellow,3,,,-43.25,-1730.0,2022-11-18
2022-11-18 03:20:00-05:00,2022-11-18 05:40:00-05:00,11693.0,11809.5,1,TP Green,7,,,116.5,2330.0,2022-11-18
2022-11-18 19:00:00-05:00,2022-11-21 01:20:00-05:00,11711.0,11675.75,1,SL Yellow,14,,,-35.25,-705.0,2022-11-18
2022-11-21 19:00:00-05:00,2022-11-22 00:20:00-05:00,11610.5,11585.0,2,SL Yellow,16,,,-25.5,-1020.0,2022-11-21
2022-11-22 04:20:00-05:00,2022-11-22 06:20:00-05:00,11623.25,11580.75,1,SL Yellow,6,,,-42.5,-850.0,2022-11-22
2022-11-22 07:00:00-05:00,2022-11-22 08:00:00-05:00,11600.25,11629.75,2,Force Close,3,,,29.5,1180.0,2022-11-22
2022-11-22 19:00:00-05:00,2022-11-23 06:00:00-05:00,11747.25,11752.5,1,SL Yellow,33,,,5.25,105.0,2022-11-22
2022-11-23 06:20:00-05:00,2022-11-23 08:00:00-05:00,11767.5,11769.75,1,Force Close,5,,,2.25,45.0,2022-11-23
2022-11-23 19:00:00-05:00,2022-11-24 07:20:00-05:00,11893.75,11908.25,1,SL Yellow,37,,,14.5,290.0,2022-11-23
2022-11-24 07:40:00-05:00,2022-11-24 08:00:00-05:00,11912.5,11909.75,1,Force Close,1,,,-2.75,-55.0,2022-11-24
2022-11-24 19:00:00-05:00,2022-11-25 01:00:00-05:00,11904.75,11903.75,2,SL Yellow,18,,,-1.0,-40.0,2022-11-24
2022-11-25 01:40:00-05:00,2022-11-25 03:00:00-05:00,11905.25,11900.0,1,SL Yellow,4,,,-5.25,-105.0,2022-11-25
2022-11-27 19:00:00-05:00,2022-11-27 20:00:00-05:00,11718.25,11684.25,2,SL Yellow,3,,,-34.0,-1360.0,2022-11-27
2022-11-28 03:00:00-05:00,2022-11-28 04:00:00-05:00,11714.5,11695.75,1,SL Yellow,3,,,-18.75,-375.0,2022-11-28
2022-11-28 04:20:00-05:00,2022-11-28 08:00:00-05:00,11698.75,11692.75,2,Force Close,11,,,-6.0,-240.0,2022-11-28
2022-11-28 19:00:00-05:00,2022-11-29 03:20:00-05:00,11619.75,11693.75,1,TP Green,25,,,74.0,1480.0,2022-11-28
2022-11-29 19:00:00-05:00,2022-11-30 08:00:00-05:00,11508.5,11575.75,1,TP Green,25,,,67.25,1345.0,2022-11-29
2022-11-30 19:00:00-05:00,2022-12-01 02:40:00-05:00,12070.25,12045.5,1,SL Yellow,23,,,-24.75,-495.0,2022-11-30
